ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
19106,AAS,3559,002,SEM,"3","Salma Mutwafy","TuTh 9:30am - 10:45am","New Cabell Hall 364","New Course in African and African American Studies","Africa's Youth: Cultural & Political Perspectives",Closed,16,16,0
20594,AAS,3559,004,SEM,"3","Shelby Sinclair","TuTh 11:00am - 12:15pm","New Cabell Hall 315","New Course in African and African American Studies","Haiti and the US",Open,18,25,0
20076,AAS,3559,005,SEM,"3","Guy Emerson Mount","Mo 2:00pm - 4:30pm","New Cabell Hall 068","New Course in African and African American Studies","Reparations&History of the Black Radical Tradition",Open,7,16,0
19101,AAS,3830,001,SEM,"3","Njelle Hamilton","MoWe 2:00pm - 3:15pm","Dell 2 102","Being Human: Race, Technology, and the Arts","",Open,14,16,0
12748,AAS,4080,002,IND,"3","Lisa Shutt","TBA","TBA","Distinguished Major Thesis II","",Open,1,10,0
13084,AAS,4080,003,IND,"3","Kimberly Fields","TBA","TBA","Distinguished Major Thesis II","",Open,0,10,0
13085,AAS,4080,004,IND,"3","Theresa Davis","TBA","TBA","Distinguished Major Thesis II","",Open,1,10,0
13431,AAS,4501,001,SEM,"4","Lisa Shutt","Th 2:00pm - 5:30pm","Pavilion V 110","Advanced Research Seminar in History & AAS","Engaging Local Histories: River View Farm",Open,8,10,0
13430,AAS,4570,001,SEM,"3","Naseemah Mohamed","Tu 6:00pm - 8:30pm","New Cabell Hall 056","Advanced Research Seminar in African-American & African Studies","Know Thyself: Research Ancestry, Heritage, Culture",Open,10,14,0
21088,AAS,4993,001,IND,"1 - 12","Lisa Shutt","TBA","TBA","Independent Study","",Closed,2,2,0
19099,AAS,7000,001,SEM,"3","Kevin Gaines","Th 3:30pm - 6:00pm","New Cabell Hall 056","Introduction to Africana Studies","",Open,6,12,0
13092,AAS,9710,001,IND,"12","Kevin Gaines","TBA","TBA","Woodson Institute Fellows Pre- and Post-Doctoral Research","",Open,8,15,0
20088,ACCT,3010,701,Lecture,"3","Nammy Lee, -, -, -","Mo 6:30pm - 9:30pm","Web-Based Course","Introductory Accounting I","",Open,18,24,0
20777,ACCT,3020,701,Lecture,"3","Rich Lahijani, -, -","Mo 6:30pm - 9:30pm","Web-Based Course","Introductory Accounting II","",Open,13,24,0
20089,ACCT,5110,701,Lecture,"3","Leon Hutton, -, -, -","Tu 6:30pm - 9:30pm","Web-Based Course","Intermediate Accounting I","",Open,22,24,0
20090,ACCT,5120,701,Lecture,"3","Ambrose Jones, -, -","We 6:30pm - 9:30pm","Web-Based Course","Intermediate Accounting II","",Open,11,24,0
20091,ACCT,5200,701,Lecture,"3","Richard Evans, -, -, -","Th 6:30pm - 9:30pm","Web-Based Course","Introduction to Accounting Information Systems","",Open,31,32,0
20600,ACCT,5250,701,Lecture,"3","Derek Henrichs, -, -, -","We 6:30pm - 9:30pm","Web-Based Course","Advanced Auditing","",Open,9,24,0
20294,ACCT,5310,701,Lecture,"3","Dana Lee, -, -, -","Mo 6:30pm - 9:30pm","Web-Based Course","Selected Topics in Advanced Accounting","",Open,12,24,0
20092,ACCT,5410,701,Lecture,"3","Michael Hood, -, -, -","Tu 6:30pm - 9:30pm","Web-Based Course","Fraud Examination","",Open,18,24,0
20184,ACCT,5450,701,Lecture,"3","Harvey Hutchinson, -, -, -","We 6:30pm - 9:30pm","Web-Based Course","Federal Taxation I","",Open,9,24,0
20598,ACCT,5460,701,Lecture,"3","Travis Bartee, -, -, -","Tu 6:30pm - 9:30pm","Web-Based Course","Federal Taxation II","",Open,9,24,0
16669,AIRS,100,001,Laboratory,"0","Glen Gilson, David Gupton, -","Tu 3:30pm - 5:30pm","Wilson Hall 301","Leadership Laboratory","",Open,62,100,0
21948,AIRS,100,002,Laboratory,"0","Glen Gilson, David Gupton, -","Tu 3:30pm - 5:00pm","Contact Department","Leadership Laboratory","",Closed,1,1,0
16664,AIRS,1200,001,Lecture,"1","Kevin Bibb","Tu 1:00pm - 1:50pm","Chemistry Bldg 217","Foundations of USAF II","",Open,17,50,0
16665,AIRS,1200,002,Lecture,"1","Kevin Bibb","We 1:00pm - 1:50pm","Shannon House 107","Foundations of USAF II","",Open,9,35,0
16717,AIRS,2200,001,Lecture,"1","David Gupton, Kevin Bibb","Tu 2:00pm - 2:50pm","Dell 2 100","Team and Leadership Fundamentals II","",Open,15,35,0
16666,AIRS,2200,002,Lecture,"1","David Gupton, Kevin Bibb","We 2:00pm - 2:50pm","Shannon House 107","Team and Leadership Fundamentals II","",Open,7,35,0
16667,AIRS,3200,001,Lecture,"3","Glen Gilson, Kevin Bibb","Tu 12:30pm - 1:45pm","Astronomy Bldg 265","Concepts of Air Force Leadership and Management","",Open,8,25,0
16670,AIRS,3200,002,Lecture,"3","Glen Gilson, Kevin Bibb","Mo 12:30pm - 3:00pm","Astronomy Bldg 139","Concepts of Air Force Leadership and Management","",Open,5,15,0
16668,AIRS,4200,001,Lecture,"3","Jason Bell, -, Kevin Bibb","Tu 12:30pm - 1:45pm","Astronomy Bldg 139","National Security Affairs/Preparation for Active Duty","",Open,7,24,0
16671,AIRS,4200,002,Lecture,"3","Jason Bell, Kevin Bibb","We 8:30am - 11:00am","Astronomy Bldg 139","National Security Affairs/Preparation for Active Duty","",Open,5,24,0
10378,ALAR,8020,001,STO,"6","John Comazzi","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 2","",Open,3,80,0
10408,ALAR,8020,002,STO,"6","Shiqiao Li, Zhang Ke","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 2","",Open,12,25,0
10443,ALAR,8020,003,STO,"6","Earl Mark","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 2","",Open,10,25,0
10388,ALAR,8020,004,STO,"6","Kyle Schumann","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 2","",Open,9,15,0
10425,ALAR,8995,001,STO,"6","Bradley Cantrell","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Thesis II","",Closed,2,2,0
10449,ALAR,8995,002,STO,"6","Matthew Jull, Sasson Rafailov","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Thesis II","",Open,16,28,0
19755,ALAR,8995,003,STO,"6","Cermetrius Bohannon","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Thesis II","",Open,1,2,0
21505,ALAR,8995,004,STO,"6","Brian Davis","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Thesis II","",Closed,1,1,0
21506,ALAR,8995,005,STO,"6","Leena Cho","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Thesis II","",Closed,1,1,0
21507,ALAR,8995,006,STO,"6","Erin Putalik","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Thesis II","",Closed,1,1,0
19215,AMST,1050,001,Lecture,"3","Kirt von Daacke","MoWe 2:00pm - 3:15pm","John W. Warner Hall 110","Slavery and Its Legacies","",Closed,20,20,0
14552,AMST,2500,001,Lecture,"3","David Coyoca","TuTh 11:00am - 12:15pm","Bryan Hall 328","Major Works for American Studies","Commodifying Race, Gender, Sexuality",Closed,25,20,0
21196,AMST,2559,100,Lecture,"4","David Getsy","TuTh 11:00am - 12:15pm","Campbell Hall 158","New Course in American Studies","Queer Histories of US Art, 1950's to 90's",Open,0,15,0
21204,AMST,2559,101,Discussion,"0","Alex Del Dago","We 12:00pm - 12:50pm","Fayerweather Hall 206","New Course in American Studies","Queer Histories of US Art, 1950's to 90's",Open,0,5,0
21205,AMST,2559,102,Discussion,"0","Alex Del Dago","We 1:00pm - 1:50pm","Fayerweather Hall 206","New Course in American Studies","Queer Histories of US Art, 1950's to 90's",Open,0,5,0
21206,AMST,2559,103,Discussion,"0","Alex Del Dago","Fr 10:00am - 10:50am","Fayerweather Hall 215","New Course in American Studies","Queer Histories of US Art, 1950's to 90's",Open,0,5,0
13038,AMST,2660,100,Lecture,"3","Matthew Hedstrom","MoWe 2:00pm - 2:50pm","Wilson Hall 402","Spiritual But Not Religious: Spirituality in America","",Open,293,300,0
13039,AMST,2660,101,Discussion,"0","Maria Trivino","Th 5:00pm - 5:50pm","Wilson Hall 244","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
13040,AMST,2660,102,Discussion,"0","Nicholas Shrum","Th 6:00pm - 6:50pm","New Cabell Hall 411","Spiritual But Not Religious: Spirituality in America","",Open,19,20,0
13041,AMST,2660,103,Discussion,"0","Nicholas Shrum","Th 7:00pm - 7:50pm","Bryan Hall 235","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
13187,AMST,2660,104,Discussion,"0","Maria Trivino","Th 6:00pm - 6:50pm","Bryan Hall 328","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
13188,AMST,2660,105,Discussion,"0","Maria Trivino","Th 7:00pm - 7:50pm","Bryan Hall 328","Spiritual But Not Religious: Spirituality in America","",Open,18,20,0
13042,AMST,2660,106,Discussion,"0","Joshua Parks","We 7:00pm - 7:50pm","Bryan Hall 235","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
13043,AMST,2660,107,Discussion,"0","Nicholas Shrum","Fr 12:00pm - 12:50pm","Bryan Hall 235","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
13044,AMST,2660,108,Discussion,"0","Nicholas Shrum","Fr 1:00pm - 1:50pm","Bryan Hall 235","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
13045,AMST,2660,109,Discussion,"0","Nicholas Shrum","Fr 2:00pm - 2:50pm","Wilson Hall 244","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
13046,AMST,2660,110,Discussion,"0","Joshua Parks","We 8:00pm - 8:50pm","Wilson Hall 244","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
13047,AMST,2660,111,Discussion,"0","Joshua Parks","We 6:00pm - 6:50pm","Bryan Hall 235","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
13048,AMST,2660,112,Discussion,"0","Sarah Denne","We 7:00pm - 7:50pm","Bryan Hall 328","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
19289,AMST,2660,113,Discussion,"0","Nicholas Shrum","Fr 11:00am - 11:50am","New Cabell Hall 191","Spiritual But Not Religious: Spirituality in America","",Open,17,20,0
19290,AMST,2660,114,Discussion,"0","Sarah Denne","Fr 12:00pm - 12:50pm","Nau Hall 241","Spiritual But Not Religious: Spirituality in America","",Closed,20,20,0
19293,AMST,2660,115,Discussion,"0","Sarah Denne","Fr 1:00pm - 1:50pm","Nau Hall 142","Spiritual But Not Religious: Spirituality in America","",Open,19,20,0
13604,AMST,3001,001,SEM,"3","Karl Miller","MoWe 3:30pm - 4:45pm","Bryan Hall 328","Theories and Methods of American Studies","",Open,9,18,0
14417,AMST,3001,002,SEM,"3","Ruby Tapia","TuTh 11:00am - 12:15pm","Bryan Hall 235","Theories and Methods of American Studies","",Open,12,18,0
12470,AMST,3180,100,Lecture,"3","Sylvia Chong","MoWe 10:00am - 10:50am","Ridley Hall G004","Introduction to Asian American Studies","",Open,59,60,0
13030,AMST,3180,101,Discussion,"0","Xiwen Wang","Fr 12:00pm - 12:50pm","New Cabell Hall 066","Introduction to Asian American Studies","",Closed,15,15,0
13031,AMST,3180,102,Discussion,"0","Xiwen Wang","Fr 9:00am - 9:50am","Dawson's Row 1","Introduction to Asian American Studies","",Open,14,15,0
13032,AMST,3180,103,Discussion,"0","Katie Wu","Fr 11:00am - 11:50am","Dell 1 104","Introduction to Asian American Studies","",Closed,15,15,0
13033,AMST,3180,104,Discussion,"0","Katie Wu","Fr 10:00am - 10:50am","Dell 1 104","Introduction to Asian American Studies","",Closed,15,15,0
19209,AMST,3280,001,SEM,"3","Kasey Jernigan","MoWe 2:00pm - 2:50pm","New Cabell Hall 364","Introduction to Native American Studies: (Mis)Representations","",Closed,30,30,0
14420,AMST,3471,001,SEM,"3","Sylvia Chong","MoWe 2:00pm - 3:15pm","Clark Hall G004","American Cinema","",Open,38,40,0
20502,AMST,3559,001,Lecture,"3","Anneleise Azua","TuTh 11:00am - 12:15pm","Clark Hall G004","New Course in American Studies","Latinx and Indigenous Environmentalisms",Closed,25,25,0
20503,AMST,3559,002,Lecture,"3","Lisa Goff","TuTh 3:30pm - 4:45pm","New Cabell Hall 115","New Course in American Studies","Placed and Displaced in America",Closed,15,0,0
20504,AMST,3559,003,Lecture,"3","Fiona Ngo","TuTh 12:30pm - 1:45pm","Bryan Hall 328","New Course in American Studies","Race, Gender, Music",Open,19,20,0
20505,AMST,3559,004,Lecture,"3","Fiona Ngo","TuTh 3:30pm - 4:45pm","Gibson Hall 141","New Course in American Studies","U.S. Cultures of Disability",Closed,25,25,0
20932,AMST,3559,005,Lecture,"3","Daisy Guzman Nunez","We 2:00pm - 4:30pm","Pavilion VIII 108","New Course in American Studies","Black and Indigenous Feminisms: Global South",Open,13,15,0
21226,AMST,4060,001,SEM,"3","Lawrie Balfour","Tu 4:45pm - 7:15pm","Gibson Hall 241","Politics and Literature","",Closed,1,5,0
21225,AMST,4210,001,Lecture,"3","Patricia Nguyen","We 3:30pm - 6:00pm","New Cabell Hall 187","Refugee Aesthetics","",Open,7,18,0
19210,AMST,4321,001,Lecture,"3","Carmen Lamas","We 3:30pm - 6:00pm","New Cabell Hall 036","Caribbean Latinx: Cuba, Puerto Rico and the DR","",Open,8,18,0
12324,AMST,4500,001,SEM,"3","Lisa Cacho","TuTh 11:00am - 12:15pm","Wilson Hall 214","Fourth-Year Seminar in American Studies","Race, Criminality, and Abolition",Open,15,18,0
20950,AMST,4500,002,SEM,"3","Marlon Ross","TuTh 11:00am - 12:15pm","Dell 2 100","Fourth-Year Seminar in American Studies","James Baldwin",Open,10,18,0
21053,AMST,4893,001,IND,"3","Sylvia Chong","TBA","TBA","Independent Study in Asian Pacific American Studies","",Open,2,30,0
21054,AMST,4993,001,IND,"1 - 3","Lawrie Balfour","TBA","TBA","Independent Study","",Open,1,30,0
21136,AMST,4993,002,IND,"1 - 3","Lisa Cacho","TBA","TBA","Independent Study","",Open,1,30,0
11210,AMST,4999,001,SEM,"3","David Coyoca","Th 4:00pm - 6:30pm","New Cabell Hall 038","Distinguished Majors Thesis Seminar","",Open,3,10,0
19214,AMST,5232,001,SEM,"3","Grace Hale","Mo 3:00pm - 5:30pm","New Cabell Hall 207","Oral History Workshop: A Hands-On Approach to Researching the Past","",Open,9,12,0
14457,AMST,5500,001,SEM,"3","Lisa Goff","Th 5:00pm - 7:30pm","New Cabell Hall 111","Graduate Topics in American Studies","Material Culture: Theories and Methods",Open,7,18,0
19314,AMST,5559,001,SEM,"3","Carmen Lamas","Mo 3:30pm - 6:00pm","Lower West Oval Room 102","New Course in American Studies","Latinx Literature and the Americas",Open,7,15,0
12234,AMST,8001,001,SEM,"3","Ruby Tapia","Tu 3:30pm - 6:00pm","New Cabell Hall 064","Approaches to American Studies","",Open,2,15,0
19621,ANTH,1010,002,Lecture,"3","Ernesto Benitez","TuTh 11:00am - 12:15pm","Dell 2 101","Introduction to Anthropology","",Closed,25,25,0
10560,ANTH,1010,100,Lecture,"3","Eve Danziger","MoFr 12:00pm - 12:50pm","Claude Moore Nursing Educ G010","Introduction to Anthropology","",Open,108,120,0
14012,ANTH,1010,101,Discussion,"0","David Ruiz Menjivar","Mo 5:00pm - 5:50pm","Brooks Hall 103","Introduction to Anthropology","",Closed,20,20,0
14013,ANTH,1010,102,Discussion,"0","David Ruiz Menjivar","Mo 6:00pm - 6:50pm","Brooks Hall 103","Introduction to Anthropology","",Closed,20,20,0
14014,ANTH,1010,103,Discussion,"0","David Ruiz Menjivar","Mo 7:00pm - 7:50pm","Brooks Hall 103","Introduction to Anthropology","",Open,12,20,0
14015,ANTH,1010,104,Discussion,"0","Ntsieng Botsane","Tu 11:00am - 11:50am","New Cabell Hall 303","Introduction to Anthropology","",Open,19,20,0
14016,ANTH,1010,105,Discussion,"0","Ntsieng Botsane","Tu 5:00pm - 5:50pm","The Rotunda Room 152","Introduction to Anthropology","",Open,18,20,0
14017,ANTH,1010,106,Discussion,"0","Ntsieng Botsane","Tu 2:00pm - 2:50pm","The Rotunda Room 152","Introduction to Anthropology","",Open,19,20,0
13359,ANTH,2120,100,Lecture,"3","Ira Bashkow","MoWe 3:00pm - 3:50pm","Minor Hall 125","The Concept of Culture","",Open,177,180,0
13360,ANTH,2120,101,Discussion,"0","Nazli Azergun","Th 4:00pm - 4:50pm","Campbell Hall 108","The Concept of Culture","",Open,19,20,0
13361,ANTH,2120,102,Discussion,"0","Sofia Moira Sejas Pary","Fr 11:00am - 11:50am","New Cabell Hall 291","The Concept of Culture","",Closed,20,20,0
13362,ANTH,2120,103,Discussion,"0","Jaran Rudd","Fr 12:00pm - 12:50pm","Brooks Hall 103","The Concept of Culture","",Closed,20,20,0
13363,ANTH,2120,104,Discussion,"0","Nazli Azergun","Th 9:30am - 10:20am","Pavilion VIII 102","The Concept of Culture","",Open,19,20,0
13364,ANTH,2120,105,Discussion,"0","Sofia Moira Sejas Pary","Fr 9:00am - 9:50am","Brooks Hall 103","The Concept of Culture","",Open,19,20,0
13365,ANTH,2120,106,Discussion,"0","Sofia Moira Sejas Pary","Fr 10:00am - 10:50am","John W. Warner Hall 113","The Concept of Culture","",Closed,20,20,0
14541,ANTH,2120,107,Discussion,"0","Jaran Rudd","Th 6:00pm - 6:50pm","Brooks Hall 103","The Concept of Culture","",Closed,20,20,0
14542,ANTH,2120,108,Discussion,"0","Nazli Azergun","Th 6:00pm - 6:50pm","New Cabell Hall 107","The Concept of Culture","",Closed,20,20,0
14543,ANTH,2120,109,Discussion,"0","Jaran Rudd","Fr 11:00am - 11:50am","Campbell Hall 108","The Concept of Culture","",Closed,20,20,0
14027,ANTH,2190,001,Lecture,"3","George Mentore","TuTh 3:30pm - 4:45pm","New Cabell Hall 168","Desire and World Economics","",Open,30,35,0
14023,ANTH,2250,001,Lecture,"3","Richard Handler","MoWeFr 11:00am - 11:50am","Campbell Hall 160","Nationalism, Racism, Multiculturalism","",Open,81,90,0
11475,ANTH,2280,100,Lecture,"3","Jarrett Zigon","We 3:30pm - 5:10pm","Nau Hall 101","Medical Anthropology","",Open,237,240,0
12613,ANTH,2280,101,Discussion,"0","Brianna Doe","Th 7:00pm - 7:50pm","Brooks Hall 103","Medical Anthropology","",Closed,20,20,0
12615,ANTH,2280,103,Discussion,"0","Rachel Apone","We 11:00am - 11:50am","Pavilion VIII 102","Medical Anthropology","",Closed,20,20,0
12616,ANTH,2280,104,Discussion,"0","Brianna Doe","Th 6:00pm - 6:50pm","New Cabell Hall 207","Medical Anthropology","",Open,19,20,0
12618,ANTH,2280,106,Discussion,"0","Rachel Apone","Fr 9:00am - 9:50am","New Cabell Hall 191","Medical Anthropology","",Closed,20,20,0
14018,ANTH,2280,107,Discussion,"0","Eunchae Kwon","Fr 11:00am - 11:50am","New Cabell Hall 111","Medical Anthropology","",Closed,20,20,0
14019,ANTH,2280,108,Discussion,"0","Rachel Apone","Fr 10:00am - 10:50am","The Rotunda Room 152","Medical Anthropology","",Closed,20,20,0
14020,ANTH,2280,109,Discussion,"0","Brianna Doe","Fr 12:00pm - 12:50pm","New Cabell Hall 115","Medical Anthropology","",Closed,20,20,0
19623,ANTH,2280,110,Discussion,"0","John Rovin","Mo 11:00am - 11:50am","Pavilion VIII 102","Medical Anthropology","",Closed,20,20,0
19747,ANTH,2280,111,Discussion,"0","Eunchae Kwon","Mo 11:00am - 11:50am","Brooks Hall 103","Medical Anthropology","",Open,19,20,0
19748,ANTH,2280,112,Discussion,"0","Eunchae Kwon","Mo 12:00pm - 12:50pm","Brooks Hall 103","Medical Anthropology","",Closed,20,20,0
21085,ANTH,2280,113,Discussion,"0","John Rovin","Mo 9:00am - 9:50am","Brooks Hall 103","Medical Anthropology","",Closed,20,20,0
21086,ANTH,2280,114,Discussion,"0","John Rovin","Mo 10:00am - 10:50am","Brooks Hall 103","Medical Anthropology","",Open,19,20,0
14548,ANTH,2450,100,Lecture,"3","Nathan Wendte","TuTh 2:00pm - 2:50pm","Minor Hall 125","Language & Environment","",Open,118,120,0
19626,ANTH,2450,101,Discussion,"0","Taylor Gilliam","We 9:00am - 9:50am","Brooks Hall 103","Language & Environment","",Closed,20,20,0
19627,ANTH,2450,102,Discussion,"0","Taylor Gilliam","We 10:00am - 10:50am","Brooks Hall 103","Language & Environment","",Closed,20,20,0
19628,ANTH,2450,103,Discussion,"0","Taylor Gilliam","We 11:00am - 11:50am","Brooks Hall 103","Language & Environment","",Open,19,20,0
19750,ANTH,2450,104,Discussion,"0","Ian Kenworthy","Fr 10:00am - 10:50am","Pavilion VIII 102","Language & Environment","",Closed,20,20,0
19751,ANTH,2450,105,Discussion,"0","Ian Kenworthy","Fr 11:00am - 11:50am","New Cabell Hall 107","Language & Environment","",Closed,20,20,0
19752,ANTH,2450,106,Discussion,"0","Ian Kenworthy","Fr 12:00pm - 12:50pm","New Cabell Hall 111","Language & Environment","",Open,19,20,0
20497,ANTH,2541,001,Lecture,"3","Nathan Wendte","TuTh 9:30am - 10:45am","Clinical Department Wing 2677","Topics in Linguistics","French Creole Language Structures",Closed,30,30,0
19629,ANTH,2590,001,Lecture,"3","Ernesto Benitez","TuTh 2:00pm - 3:15pm","Wilson Hall 238","Social and Cultural Anthropology","Contemporary Indigenous Peoples in Latin America",Open,32,35,0
13013,ANTH,2820,100,Lecture,"3","Patricia Wattenmaker","MoWe 2:00pm - 2:50pm","John W. Warner Hall 104","The Emergence of States and Cities","",Closed,60,60,0
13014,ANTH,2820,101,Discussion,"0","Gabriel Oliveira","Th 6:00pm - 6:50pm","Brooks Hall 210","The Emergence of States and Cities","",Closed,20,20,0
13015,ANTH,2820,102,Discussion,"0","Gabriel Oliveira","Fr 11:00am - 11:50am","Brooks Hall 103","The Emergence of States and Cities","",Closed,20,20,0
13016,ANTH,2820,103,Discussion,"0","Gabriel Oliveira","Fr 10:00am - 10:50am","Brooks Hall 103","The Emergence of States and Cities","",Closed,20,20,0
13436,ANTH,3020,001,Lecture,"3","Roberto Rosado-Ramirez","MoWe 3:30pm - 4:45pm","Gibson Hall 211","Using Anthropology","",Open,30,35,0
19631,ANTH,3240,100,Lecture,"3","Kasey Jernigan","MoWe 10:00am - 10:50am","Gilmer Hall 257","The Anthropology of Food","",Open,58,60,0
19633,ANTH,3240,101,Discussion,"0","Trishita Shandilya","We 12:00pm - 12:50pm","Brooks Hall 103","The Anthropology of Food","",Closed,20,20,0
19634,ANTH,3240,102,Discussion,"0","Trishita Shandilya","We 1:00pm - 1:50pm","Brooks Hall 103","The Anthropology of Food","",Closed,20,20,0
19635,ANTH,3240,103,Discussion,"0","Trishita Shandilya","Fr 12:00pm - 12:50pm","The Rotunda Room 152","The Anthropology of Food","",Open,18,20,0
19315,ANTH,3280,001,SEM,"3","Kasey Jernigan","MoWe 2:00pm - 2:50pm","New Cabell Hall 364","Introduction to Native American Studies: (Mis)Representations","",Closed,30,30,0
12239,ANTH,3290,001,Lecture,"3","Sylvia Tidey","Th 3:30pm - 6:00pm","Claude Moore Nursing Educ G010","Biopolitics and the Contemporary Condition","",Open,88,90,0
20808,ANTH,3344,001,Lecture,"3","Mark Sicoli","TuTh 11:00am - 12:15pm","Brooks Hall 103","Anthropology and Anarchy","",Open,15,18,0
